,url,cast,crew,Production Budget:,Opening Weekend:,Legs:,Domestic Share:,Theater counts:,Infl. Adj. Dom. BO,International Releases:,Running Time:,Comparisons:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,Franchise:,Domestic Releases:,Video Release:,MPAA Rating:,Keywords:,Production/Financing Companies:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
288,https://www.the-numbers.com/movie/Perfect-Guy-The,"['Charles S. Dutton', 'Tess Harper', 'Kathryn Morris', 'Rutina Wesley', 'Holt McCallany', 'Sanaa Lathan', 'Michael Ealy', 'Morris Chestnut']","[['David M. Rosenthal', 'Director'], ['Nicole Rocklin', 'Producer'], ['Wendy Rhoads', 'Producer'], ['Darryl Taja', 'Producer'], ['Tommy Oliver', 'Producer'], ['Tyger Williams', 'Screenwriter'], ['Alan McElroy', 'Story Creator'], ['Tyger Williams', 'Story Creator'], ['Michael Ealy', 'Executive Producer'], ['Sanaa Lathan', 'Executive Producer'], ['Glenn S. Gainor', 'Executive Producer'], ['Peter Simonite', 'Director of Photography'], ['William Arnold', 'Production Designer'], ['Joan Sobel', 'Editor'], ['Atli Orvarsson', 'Composer'], ['David Fleming', 'Composer'], ['Annie Bloom', 'Costume Designer']]","$18,000,000 (worldwide box office is 3.3 times production budget)","$25,888,154 (45.4% of total gross)",2.20 (domestic box office/biggest weekend),94.6% (domestic box office/worldwide),"2,221 opening theaters/2,230 max. theaters, 4.4 weeks average run per theater","$70,692,369","September 9th, 2015 (Wide) (Jamaica)
September 9th, 2015 (Wide) (Trinidad)
September 10th, 2015 (Wide) (Aruba)
September 10th, 2015 (Wide) (Bahrain)
September 10th, 2015 (Wide) (Curacao)
... Show all releases
",100 minutes,vs. No Good DeedCreate your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,United States,English,,"September 11th, 2015 (Wide) by Sony Pictures","December 29th, 2015 by Sony Pictures Home Entertainment","PG-13 for violence, menace, sexuality and brief strong language.(Rating bulletin 2381, 7/8/2015)","African Americans, Romance, Relationships Gone Wrong, Stalker, Unbelieving Police, Psychological Thriller",Rocklin/Faust,"$57,027,435","$3,250,731","$60,278,166","$5,392,634","$1,626,400","$7,019,034"
289,https://www.the-numbers.com/movie/Fack-ju-Gohte-2,[],"[['Bora Dagtekin', 'Director']]",,,,,,,"September 10th, 2015 (Wide) (Austria)
September 10th, 2015 (Wide) (Germany)
September 10th, 2015 (Wide) (Switzerland)
October 15th, 2015 (Wide) (Hungary)
October 29th, 2015 (Wide) (Czech Republic)
... Show all releases
",,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,Germany,German,Fack ju Göhte,,,Not Rated,,,n/a,"$125,000,000","$125,000,000",,,
290,https://www.the-numbers.com/movie/Visit-The-(2015),"['Kathryn Hahn', 'Olivia DeJonge', 'Ed Oxenbould', 'Deanna Dunagan', 'Peter McRobbie']","[['M. Night Shyamalan', 'Director'], ['M. Night Shyamalan', 'Screenwriter'], ['M. Night Shyamalan', 'Producer'], ['Jason Blum', 'Producer'], ['Marc Bienstock', 'Producer'], ['Steven Schneider', 'Executive Producer'], ['Ashwin Rajan', 'Executive Producer'], ['Maryse Alberti', 'Director of Photography'], ['Naaman Marshall', 'Production Designer'], ['Luke Ciarrocchi', 'Editor'], ['Amy Westcott', 'Costume Designer'], ['Susan Jacobs', 'Music Supervisor'], ['Douglas Aibel', 'Casting Director']]","$5,000,000 (worldwide box office is 19.7 times production budget)","$25,427,560 (39.0% of total gross)",2.56 (domestic box office/biggest weekend),66.1% (domestic box office/worldwide),"3,069 opening theaters/3,148 max. theaters, 5.0 weeks average run per theater","$80,830,823","September 10th, 2015 (Wide) (Croatia)
September 10th, 2015 (Wide) (Israel)
September 10th, 2015 (Wide) (Netherlands)
September 10th, 2015 (Wide) (Portugal)
September 11th, 2015 (Wide) (Estonia)
... Show all releases
",94 minutes,vs. The BoyCreate your own comparison chart…,Original Screenplay,Horror,Live Action,Contemporary Fiction,United States,English,,"September 11th, 2015 (Wide) by Universal","December 22nd, 2015 by Universal Home Entertainment","PG-13 for disturbing thematic material including terror, violence and some nudity, and for brief language.(Rating bulletin 2357, 1/21/2015)","Vacation, Single Parent, Found Footage, False Identity, Mental Illness, Surprise Twist, Internet, Unnamed Character, Horror Comedy","Blinding Edge Pictures, Blumhouse","$65,206,105","$33,471,711","$98,677,816","$3,591,946","$1,799,449","$5,391,395"
291,https://www.the-numbers.com/movie/90-Minutes-in-Heaven-(2015),"['Dwight Yoakam', 'Michael W. Smith', 'Fred Dalton Thompson', 'Hayden Christensen', 'Kate Bosworth']","[['Michael Polish', 'Director'], ['Rick Jackson', 'Producer'], ['Randall Emmett', 'Producer'], ['Dawn Olmstead', 'Producer'], ['Michael Polish', 'Producer'], ['George Furla', 'Producer'], ['Michael Polish', 'Screenwriter'], ['Don Piper', 'Based on the book by'], ['Cecil Murphey', 'Based on the book by'], ['Wayne Marc Godfrey', 'Executive Producer'], ['Ted Fox', 'Executive Producer'], ['Trevor Drinkwater', 'Executive Producer'], ['Jason Netter', 'Executive Producer'], ['Tim Sullivan', 'Co-Producer'], ['Harrison Powell', 'Co-Producer'], ['Mark G. Mathis', 'Line Producer'], ['M. David Mullen', 'Director of Photography'], ['Michael W. Smith', 'Composer'], ['Tyler Smith', 'Composer'], ['Dominika Posseren', 'Casting Director'], ['Janelle Scuderi', 'Casting Director']]","$5,000,000 (worldwide box office is 1.0 times production budget)","$2,035,273 (42.3% of total gross)",2.37 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"877 opening theaters/899 max. theaters, 2.8 weeks average run per theater","$5,970,179",,121 minutes,vs. Hands of StoneCreate your own comparison chart…,Based on Factual Book/Article,Drama,Live Action,Dramatization,United States,English,,"September 11th, 2015 (Wide) by Samuel Goldwyn Films","November 17th, 2015 by Universal Home Entertainment","PG-13 for intense accident and injury images.(Rating bulletin 2382, 7/17/2015)","Faith-Based Film, Car Accident, Near Death Experience, Heaven and Hell, Faith-Based Drama","Giving Films, Emmett Furla Oasis Films, Dawn Parouse, Make Pictures, Astute Films","$4,816,142",,,"$1,112,770","$1,580","$1,114,350"
292,https://www.the-numbers.com/movie/Legend-(2015),"['David Thewlis', 'Duffy*', 'Christopher Eccleston', 'Chazz Palminteri', 'Tom Hardy', 'Emily Browning']","[['Brian Helgeland', 'Director'], ['Brian Helgeland', 'Screenwriter'], ['John Pearson', ""Based on the Book 'The Profession of Violence' by""], ['Tim Bevan', 'Producer'], ['Eric Fellner', 'Producer'], ['Chris Clark', 'Producer'], ['Quentin Curtis', 'Producer'], ['Brian Oliver', 'Producer'], ['Michael Bassick', 'Executive Producer'], ['Christopher Woodrow', 'Executive Producer'], ['Kate Soloman', 'Executive Producer'], ['Amelia Granger', 'Executive Producer'], ['Liza Chasin', 'Executive Producer'], ['Olivier Courson', 'Executive Producer'], ['Ron Halpern', 'Executive Producer'], ['Tom Hardy', 'Executive Producer'], ['Tyler Thompson', 'Executive Producer'], ['Timmy Thompson', 'Executive Producer'], ['Jane Robertson', 'Co-Producer'], ['Dick Pope', 'Director of Photography'], ['Peter McNulty', 'Editor'], ['Tom Conroy', 'Production Designer'], ['Caroline Harris', 'Costume Designer'], ['Christine Blundell', 'Make-up and Hair Designer'], ['Carter Burwell', 'Composer'], ['Lucinda Syson', 'Casting Director']]","$25,000,000 (worldwide box office is 1.7 times production budget)","$86,836 (4.6% of total gross)",5.75 (domestic box office/biggest weekend),4.4% (domestic box office/worldwide),"4 opening theaters/107 max. theaters, 3.1 weeks average run per theater","$2,321,133","September 11th, 2015 (Wide) (United Kingdom)
October 1st, 2015 (Wide) (Russia (CIS))
October 1st, 2015 (Wide) (Ukraine)
October 2nd, 2015 (Wide) (Turkey)
October 8th, 2015 (Wide) (Croatia)
... Show all releases
",131 minutes,vs. The InfiltratorCreate your own comparison chart…,Based on Real Life Events,Thriller/Suspense,Live Action,Dramatization,United Kingdom,English,,"November 20th, 2015 (Limited) by Universal","February 16th, 2016 by Universal Home Entertainment","R for strong violence, language throughout, some sexual and drug material.(Rating bulletin 2377, 6/10/2015)","Twins, Same Actor, Multiple Roles, Organized Crime, Set in London, Set in United Kingdom, 1960s, Voiceover/Narration, Suicide","Cross Creek Pictures, StudioCanal, Working Title Films, Anton Capital Entertainment, Universal Pictures","$1,872,994","$40,552,456","$42,425,450","$956,460","$1,148,585","$2,105,045"
293,https://www.the-numbers.com/movie/Tenku-no-hachi,[],"[['Yukihiko Tsutsumi', 'Director']]",,,,,,,"September 11th, 2015 (Wide) (Japan)
January 8th, 2016 (Wide) (Taiwan)
January 21st, 2016 (Wide) (Hong Kong)
",,Create your own comparison chart…,Based on Fiction Book/Short Story,Thriller/Suspense,Live Action,Contemporary Fiction,Japan,Japanese,,,,,,,n/a,"$7,816,962","$7,816,962",,,
294,https://www.the-numbers.com/movie/Jie-jiu-wu-xian-sheng-(China)-(2015),"['Liu Ye', 'Wu Ruofu', 'Qianyuan Wang', 'Suet Lam', 'Zhao Xiaoyue', 'Vivien Li', 'Lu Cai', 'Yu Ailei', 'Andy Lau']","[['Sheng Ding', 'Director'], ['Sheng Ding', 'Screenwriter'], ['Chen Xiao', 'Producer'], ['Du Yang', 'Producer'], ['Xiong Xiaotong', 'Producer'], ['Li Anxiu', 'Producer'], ['Song Ge', 'Executive Producer'], ['Liu Xiaolin', 'Executive Producer'], ['Zhu Huilong', 'Executive Producer'], ['Feng Ligang', 'Production Designer']]",,"$43,312 (46.7% of total gross)",2.14 (domestic box office/biggest weekend),0.3% (domestic box office/worldwide),"24 opening theaters/24 max. theaters, 1.4 weeks average run per theater","$114,898","September 15th, 2015 (Wide) (China)
October 1st, 2015 (Wide) (Malaysia)
October 1st, 2015 (Wide) (Singapore)
October 8th, 2015 (Wide) (Hong Kong)
",106 minutes,Create your own comparison chart…,Based on Real Life Events,Action,Live Action,Dramatization,China,Mandarin,,"October 2nd, 2015 (Limited) by Dada Films, released as Saving Mr. Wu","July 5th, 2016 by Well Go USA Video, released as Saving Mr. Wu",Not Rated,"Film Actor, Kidnap, Police Procedural, Ransom, Impersonating a Police Officer","Beijing Going Zoom Media, Beijing Municipal Public Security Bureau","$92,696","$29,109,231","$29,201,927","$19,041",,"$19,041"
295,https://www.the-numbers.com/movie/Marguerite,"['Sylvain Dieuaide', 'Aubert Fendy', 'Sophia Leboutte', 'Theo Cholbi', 'Catherine Frot', 'Andre Marcon', 'Michel Fau', 'Christa Théret', 'Denis Mpunga']","[['Xavier Giannoli', 'Director'], ['Xavier Giannoli', 'Screenwriter-Adaptation, screenplay and dialogues'], ['Marcia Romano', 'Screenwriter-Written in Association with'], ['Olivier Delbosc', 'Producer'], ['Marc Missonnier', 'Producer'], ['Christine de Jekel', 'Executive Producer'], ['Artemio Benki', 'Executive Producer-Czech Republic'], ['Glynn Speeckaert', 'Cinematographer'], ['Cyril Nakache', 'Editor'], ['Francois Musy', 'Sound Mixer'], ['Martin Kurel', 'Production Designer'], ['Pierre-Jean Larroque', 'Costume Designer'], ['Ronan Maillard', 'Composer'], ['Thomas Pavlacky', 'Assistant Director'], ['Mirek Lux', 'Assistant Director'], ['Michael Laguens', 'Casting Director'], ['Arwa Salmanova', 'Casting Director'], ['Susana Antunes', 'Post-Production Supervisor'], ['Philippe Hagege', 'Production Manager']]",,"$21,723 (4.4% of total gross)",6.77 (domestic box office/biggest weekend),5.5% (domestic box office/worldwide),"3 opening theaters/46 max. theaters, 5.4 weeks average run per theater","$600,802","September 16th, 2015 (Wide) (Belgium)
September 16th, 2015 (Wide) (France)
September 23rd, 2015 (Wide) (Switzerland)
October 29th, 2015 (Wide) (Germany)
October 29th, 2015 (Wide) (Portugal)
... Show all releases
",127 minutes,Create your own comparison chart…,Original Screenplay,Drama,Live Action,Historical Fiction,"Belgium, Czech Republic, France",French,,"March 11th, 2016 (Limited) by Cohen Media Group","August 2nd, 2016 by Cohen Media Group","R for brief graphic nudity and sexual content, and a scene of drug use.(Rating bulletin 2411 (Cert #50269), 2/10/2016)","Set in Paris, 1920s, Singers, Musicians, Opera, Newspaper Industry","Gabriel Inc., France 3 Cinema, Scope Pictures, Jouror Cinema, CN5 Productions, Canal Plus, Cine Plus, France Television, Cofinova 11, La Banque Postale Image 8, Manon 5, Centre National du Cinema et de L Image Animee, Eurimages, Memento Films International, Serena Films","$497,323","$8,595,029","$9,092,352","$120,993","$12,433","$133,426"
296,https://www.the-numbers.com/movie/Pawn-Sacrifice,"['Peter Sarsgaard', 'Liev Schreiber', 'Michael Stuhlbarg', 'Lily Rabe', 'Robin Weigert', 'Tobey Maguire']","[['Edward Zwick', 'Director'], ['Steven Knight', 'Screenwriter'], ['Stephen J. Rivele', 'Story Creator'], ['Christopher Wilkinson', 'Story Creator'], ['Steven Knight', 'Story Creator'], ['Gail Katz', 'Producer'], ['Tobey Maguire', 'Producer'], ['Edward Zwick', 'Producer'], ['Dale Armin Johnson', 'Executive Producer'], ['Josette Perrotta', 'Executive Producer'], ['Stephen J. Rivele', 'Executive Producer'], ['Christopher Wilkinson', 'Executive Producer'], ['Kevin Frakes', 'Executive Producer'], ['Matthew Plouffe', 'Co-Producer'], ['Bradford Young', 'Director of Photography'], ['Isabelle Guay', 'Production Designer'], ['Steven Rosenblum', 'Editor'], ['James Newton Howard', 'Composer']]",,"$202,053 (8.3% of total gross)",2.42 (domestic box office/biggest weekend),58.9% (domestic box office/worldwide),"33 opening theaters/781 max. theaters, 2.3 weeks average run per theater","$3,020,092","September 16th, 2015 (Wide) (France)
September 17th, 2015 (Wide) (Denmark)
September 17th, 2015 (Wide) (Iraq)
September 17th, 2015 (Wide) (Lebanon)
September 17th, 2015 (Wide) (Malaysia)
... Show all releases
",116 minutes,vs. Fifty Shades of GreyCreate your own comparison chart…,Based on Real Life Events,Drama,Live Action,Dramatization,United States,English,,"September 16th, 2015 (Limited) by Bleecker Street","December 22nd, 2015 by Universal Home Entertainment","PG-13 for brief strong language, some sexual content and historical smoking.(Rating bulletin 2350, 11/26/2014)","1940s, Non-Chronological, Set in Soviet Union, Chess, Mental Illness, 1970s, Tournament, World Championship, Biography","Bleecker Street , Mica Entertainment, Material Pictures","$2,436,308","$1,702,439","$4,138,747","$816,523","$372,323","$1,188,846"
297,https://www.the-numbers.com/movie/Sado,['Yoo Ah-in'],"[['Joon-ik Lee', 'Director']]",,,,,,,"September 16th, 2015 (Wide), released as The Throne (South Korea)
October 15th, 2015 (Limited), released as The Throne (Australia)
October 15th, 2015 (Limited), released as Throne, The (New Zealand)
",125 minutes,Create your own comparison chart…,Original Screenplay,Drama,Live Action,Historical Fiction,Republic of Korea,Korean,,,,Not Rated,,,n/a,"$41,695,667","$41,695,667",,,
298,https://www.the-numbers.com/movie/Black-Mass,"['Rory Cochrane', 'Johnny Depp', 'Joel Edgerton', 'Benedict Cumberbatch', 'Kevin Bacon', 'Jesse Plemons', 'Peter Sarsgaard', 'Dakota Johnson', 'Corey Stoll']","[['Scott Cooper', 'Director'], ['Brian Oliver', 'Producer'], ['Tyler Thompson', 'Producer'], ['John Lesher', 'Producer'], ['Patrick McCormick', 'Producer'], ['Scott Cooper', 'Producer'], ['Mark Mallouk', 'Screenwriter'], ['Jez Butterworth', 'Screenwriter'], [""Gerard O'Niell"", 'Based on the Book by'], ['Dick Lehr', 'Based on the Book by'], ['Brett Ratner', 'Executive Producer'], ['James Packer', 'Executive Producer'], ['Steven Mnuchin', 'Executive Producer'], ['Peter Mallouk', 'Executive Producer'], ['Ray Mallouk', 'Executive Producer'], ['Christopher Woodrow', 'Executive Producer'], ['Brett Granstaff', 'Executive Producer'], ['Gary Granstaff', 'Executive Producer'], ['Phil Hunt', 'Executive Producer'], ['Compton Ross', 'Executive Producer'], ['Masanobu Takayanagi', 'Director of Photography'], ['Stefania Cella', 'Production Designer'], ['David Rosenbloom', 'Editor'], ['Tom Holkenborg', 'Composer']]","$53,000,000 (worldwide box office is 1.9 times production budget)","$22,635,037 (36.2% of total gross)",2.76 (domestic box office/biggest weekend),63.3% (domestic box office/worldwide),"3,188 opening theaters/3,188 max. theaters, 4.3 weeks average run per theater","$77,570,078","September 17th, 2015 (Wide) (Central America)
September 17th, 2015 (Wide) (Singapore)
September 18th, 2015 (Wide) (India)
September 18th, 2015 (Wide) (Indonesia)
September 24th, 2015 (Wide) (Bolivia)
... Show all releases
",122 minutes,vs. Captain PhillipsCreate your own comparison chart…,Based on Factual Book/Article,Drama,Live Action,Dramatization,United States,English,,"September 18th, 2015 (Wide) by Warner Bros.","January 12th, 2016 by Warner Home Video","R for brutal violence, language throughout, some sexual references and brief drug use.(Rating bulletin 2359, 2/4/2015)","Hitmen, Biography, 1970s, Set in Boston, Organized Crime, Mafia, FBI, True Crime, Confidential Informant, 1980s, Crime Drama","Warner Bros., Cross Creek Pictures, Le Grisbi, Free State Pictures, Head Gear Films, RatPac Entertainment, Dune Entertainment, Vendian Entertainment","$62,575,678","$36,262,194","$98,837,872","$6,521,601","$5,262,107","$11,783,708"
299,https://www.the-numbers.com/movie/Oddball,"['Sarah Snook', 'Alan Tudyk', 'Coco Jack Gillies', 'Richard Davies', 'Deborah Mailman', 'Shane Jacobson']","[['Stuart McDonald', 'Director'], ['Sheila Hanahan Taylor', 'Producer'], ['Stephen Kearney', 'Producer'], ['Richard Keddie', 'Producer'], ['Peter Ivan', 'Screenwriter'], ['Craig Perry', 'Executive Producer'], ['Jason Koffeman', 'Executive Producer'], ['Joel Pearlman', 'Executive Producer'], ['Seph McKenna', 'Executive Producer'], ['Frank Dunphy', 'Executive Producer'], ['Daryl Talbot', 'Executive Producer'], ['Steve Oemcke', 'Executive Producer'], ['Ella Keddie', 'Co-Producer'], ['Naomi Cleaver', 'Line Producer'], [""Marcus D'Arcy"", 'Editor'], ['Cindy Clarkson', 'Editor'], ['Max Miller', 'Editor'], ['Cezary Skubiszewski', 'Composer'], ['John Francis', 'Visual Effects Designer'], ['Jeanie Cameron', 'Costume Designer'], ['Ben Morieson', 'Production Designer'], ['Carrie Kennedy', 'Production Designer'], ['Damian Wyvill', 'Director of Photography'], ['Ann Robinson', 'Casting Director']]","$7,000,000 (worldwide box office is 1.5 times production budget)",,,,,,"September 17th, 2015 (Limited) (Australia)
October 30th, 2015 (Wide) (Italy)
December 10th, 2015 (Wide) (Slovenia)
January 15th, 2016 (Wide) (New Zealand)
February 12th, 2016 (Limited), released as Oddball and the Penguins (United Kingdom)
... Show all releases
",95 minutes,Create your own comparison chart…,Based on Real Life Events,Adventure,Animation/Live Action,Kids Fiction,Australia,English,,"December 6th, 2016 (Limited) by Momentum Pictures",,Not Rated,"Life on a Farm, Animal Lead, Early / Simultaneous Video-on-Demand release","Roadshow Films, Screen Australia, Fox International Productions, Film Victoria, The Film Company, Kmunications, Practical Pictures",n/a,"$10,338,919","$10,338,919",,,
300,https://www.the-numbers.com/movie/Sicario,"['Victor Garber', 'Emily Blunt', 'Benicio del Toro', 'Josh Brolin']","[['Denis Villeneuve', 'Director'], ['Taylor Sheridan', 'Screenwriter'], ['Basil Iwanyk', 'Producer'], ['Molly Smith', 'Producer'], ['Trent Luckinbill', 'Producer'], ['Thad Luckinbill', 'Producer'], ['Edward McDonnell', 'Producer'], ['John H. Starke', 'Executive Producer'], ['Erica Lee', 'Executive Producer'], ['Ellen H. Schwartz', 'Executive Producer'], ['Roger Deakins', 'Director of Photography'], ['Patrice Vermette', 'Production Designer'], ['Joe Walker', 'Editor'], ['Renee April', 'Costume Designer'], ['Jonathan Watkins', 'Music Supervisor'], ['Jóhann Jóhannsson', 'Composer'], ['Francine Maisler', 'Casting Director']]","$30,000,000 (worldwide box office is 2.8 times production budget)","$401,288 (0.9% of total gross)",3.86 (domestic box office/biggest weekend),55.6% (domestic box office/worldwide),"6 opening theaters/2,620 max. theaters, 4.7 weeks average run per theater","$58,122,858","September 17th, 2015 (Limited) (Australia)
September 17th, 2015 (Wide) (Malaysia)
September 17th, 2015 (Limited) (New Zealand)
September 17th, 2015 (Wide) (Singapore)
September 17th, 2015 (Wide) (Uruguay)
... Show all releases
",121 minutes,vs. TrafficCreate your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,United States,English,Sicario,"September 18th, 2015 (Limited) by LionsgateOctober 2nd, 2015 (Expands Wide) by Lionsgate","December 22nd, 2015 by Lionsgate Home Entertainment","R for strong violence, grisly images, and language.(Rating bulletin 2360, 2/11/2015)","DEA Agent, Narcotics, Smuggler, Organized Crime, FBI, Set in Mexico, Tortured for Information, Corrupt Cops, Revenge, Death of a Spouse or Fiancée / Fiancé, Death of a Son or Daughter, Action Thriller","Thunder Road Film, Lionsgate, Black Label Media","$46,889,293","$37,374,889","$84,264,182","$7,105,745","$10,905,641","$18,011,386"
